location,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction
unit,°C,mm,%,km/h,°
level,2 m elevation corrected,sfc,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220426T0500,9.540529,0.2,92.0,12.522619,288.43497
20220426T0600,8.620529,0.4,89.0,14.081478,274.3987
20220426T0700,9.770529,0.0,84.0,16.23596,266.1859
20220426T0800,10.240529,0.1,81.0,20.523155,268.9949
20220426T0900,10.260529,0.1,79.0,23.664352,283.1906
20220426T1000,10.470529,0.2,72.0,20.12461,296.56506
20220426T1100,10.940529,0.0,69.0,16.746773,295.46335
20220426T1200,11.360529,0.0,65.0,13.363711,297.25534
20220426T1300,14.650529,0.0,46.0,15.629972,277.94348
20220426T1400,14.170529,0.0,46.0,15.827721,287.19855
20220426T1500,14.170529,0.0,46.0,16.263872,297.69946
20220426T1600,14.5505295,0.0,45.0,15.124284,308.23383
20220426T1700,14.410529,0.0,45.0,13.18308,325.008
20220426T1800,13.880529,0.0,47.0,10.239453,349.87534
20220426T1900,12.770529,0.0,54.0,8.473393,12.2647705
20220426T2000,11.860529,0.0,57.0,6.6087217,29.357742
20220426T2100,11.240529,0.0,59.0,3.6179552,84.289406
20220426T2200,10.670529,0.0,61.0,3.8773184,158.1986
20220426T2300,9.890529,0.0,64.0,3.2399998,180.0
20220427T0000,8.890529,0.0,67.0,3.8939953,213.69006
20220427T0100,8.200529,0.0,69.0,3.5455887,246.0375
20220427T0200,7.7205286,0.0,71.0,2.9024127,262.875
20220427T0300,7.2305284,0.0,74.0,3.7585104,253.30075
20220427T0400,7.0105286,0.0,74.0,4.8433046,221.98721
20220427T0500,6.7105284,0.0,76.0,5.495161,211.6075
20220427T0600,6.4105287,0.0,78.0,5.1165614,219.28941
20220427T0700,7.6805286,0.0,78.0,2.3051248,308.65982
20220427T0800,8.950529,0.0,73.0,5.1544156,347.90524
20220427T0900,10.480529,0.0,69.0,6.725354,15.524109
20220427T1000,12.320529,0.0,64.0,9.659814,63.43495
20220427T1100,13.990529,0.0,56.0,11.631956,68.19859
20220427T1200,15.340529,0.0,51.0,12.7279215,61.2602
20220427T1300,16.22053,0.0,54.0,7.729527,27.75853
20220427T1400,16.88053,0.0,49.0,6.4096174,38.157227
20220427T1500,17.98053,0.0,45.0,6.489992,56.30993
20220427T1600,18.45053,0.0,41.0,10.538843,82.14668
20220427T1700,18.170528,0.0,41.0,15.876775,93.9005
20220427T1800,17.360529,0.0,45.0,17.518356,99.46232
20220427T1900,16.170528,0.0,47.0,15.941944,96.48307
20220427T2000,14.430529,0.0,53.0,13.363711,85.36454
20220427T2100,12.330529,0.0,61.0,10.853866,84.289406
20220427T2200,10.490529,0.0,69.0,6.9899354,101.88866
20220427T2300,9.110529,0.0,75.0,3.319036,139.3987
20220428T0000,8.000528,0.0,79.0,2.52,180.0
20220428T0100,7.1205287,0.0,81.0,3.5455887,203.9625
20220428T0200,6.4405284,0.0,83.0,2.968636,194.03624
20220428T0300,5.8805285,0.0,84.0,2.968636,194.03624
20220428T0400,5.3905287,0.0,84.0,2.8799999,180.0
20220428T0500,5.0205283,0.0,83.0,1.835647,191.30994
20220428T0600,5.2705283,0.0,81.0,2.0991426,239.03624
20220428T0700,6.1105285,0.0,81.0,0.0,180.0
20220428T0800,7.9105287,0.0,77.0,2.9024127,29.744873
20220428T0900,10.970529,0.0,70.0,7.10031,59.534447
20220428T1000,16.000528,0.0,49.0,11.966954,74.29136
20220428T1100,18.080528,0.0,37.0,17.227419,79.15969
20220428T1200,19.160528,0.0,34.0,17.208603,74.21924
20220428T1300,19.63053,0.0,39.0,10.144082,62.52556
20220428T1400,20.46053,0.0,34.0,14.471821,84.289406
20220428T1500,20.610529,0.0,34.0,16.919998,89.99999
20220428T1600,20.57053,0.0,35.0,17.643673,91.169136
20220428T1700,20.23053,0.0,34.0,18.014393,92.2906
20220428T1800,19.510529,0.0,36.0,17.015474,96.07246
20220428T1900,18.430529,0.0,40.0,13.363711,94.63546
20220428T2000,16.47053,0.0,47.0,13.397612,96.17017
20220428T2100,14.130529,0.0,54.0,13.441071,97.696045
20220428T2200,11.460529,0.0,63.0,9.904906,109.09349
20220428T2300,9.770529,0.0,70.0,6.763786,115.20112
20220429T0000,8.730529,0.0,74.0,5.495161,121.6075
20220429T0100,7.9005284,0.0,74.0,6.9153743,128.6598
20220429T0200,7.0205283,0.0,75.0,6.618519,135.0
20220429T0300,6.3205285,0.0,77.0,4.5820518,135.0
20220429T0400,5.9505286,0.0,76.0,2.3051248,128.6598
20220429T0500,5.7405286,0.0,75.0,1.9386592,158.1986
20220429T0600,6.0505285,0.0,73.0,2.6208394,164.0546
20220429T0700,7.540529,0.0,67.0,1.0182338,225.0
20220429T0800,9.320529,0.0,61.0,1.4399999,270.0
20220429T0900,11.420529,0.0,58.0,3.2599385,353.65985
20220429T1000,13.740529,0.0,54.0,3.7585104,16.69925
20220429T1100,16.740528,0.0,51.0,4.6102495,51.34018
20220429T1200,19.170528,0.0,41.0,6.1305785,49.76364
20220429T1300,18.98053,0.0,44.0,8.825508,348.23172
20220429T1400,19.88053,0.0,40.0,8.654986,343.0725
20220429T1500,20.530529,0.0,36.0,8.557102,337.75098
20220429T1600,20.37053,0.0,36.0,9.504272,322.69604
20220429T1700,20.260529,0.0,35.0,9.673221,315.0
20220429T1800,20.020529,0.0,36.0,10.703569,312.27368
20220429T1900,19.260529,0.0,39.0,9.957108,310.60132
20220429T2000,17.71053,0.0,46.0,7.628263,289.29004
20220429T2100,16.82053,0.0,50.0,6.4799995,270.0
20220429T2200,16.510529,0.0,50.0,5.0911684,261.8699
20220429T2300,16.07053,0.0,55.0,6.2145634,280.008
20220430T0000,14.3005295,0.0,66.0,9.422101,276.58194
20220430T0100,13.860529,0.0,68.0,8.049845,280.30487
20220430T0200,12.850529,0.0,75.0,6.6087217,299.35776
20220430T0300,12.830529,0.0,73.0,4.510787,208.61046
20220430T0400,12.860529,0.0,70.0,6.5693827,260.5377
20220430T0500,12.480529,0.0,72.0,6.792466,302.00537
20220430T0600,11.820529,0.0,76.0,9.686609,318.01282
20220430T0700,12.400529,0.0,76.0,11.090103,324.2461
20220430T0800,13.180529,0.0,73.0,10.233123,309.2894
20220430T0900,14.600529,0.0,69.0,11.885453,324.8658
20220430T1000,14.610529,0.0,67.0,20.523157,344.74487
20220430T1100,15.000529,0.2,62.0,15.827721,342.80148
20220430T1200,15.730529,0.0,57.0,12.181625,341.0296
20220430T1300,15.400529,0.0,57.0,20.870687,345.00494
20220430T1400,16.05053,0.0,52.0,20.907913,357.03906
20220430T1500,16.13053,0.0,52.0,18.733839,357.79742
20220430T1600,16.170528,0.0,50.0,18.228943,350.90973
20220430T1700,14.930529,0.0,55.0,18.59845,345.42578
20220430T1800,14.760529,0.0,55.0,18.079027,347.34744
20220430T1900,13.870529,0.0,59.0,15.542662,346.6075
20220430T2000,12.330529,0.0,67.0,12.661564,345.17352
20220430T2100,11.130529,0.0,72.0,9.47012,351.25385
20220430T2200,10.170529,0.0,76.0,5.6920996,341.56506
20220430T2300,9.640529,0.0,78.0,3.7064266,299.0546
20220501T0000,9.210529,0.0,80.0,4.896529,287.10272
20220501T0100,8.860529,0.0,81.0,4.802999,257.00537
20220501T0200,8.530529,0.0,84.0,5.692099,235.30484
20220501T0300,7.9505286,0.0,86.0,4.3498964,204.44395
20220501T0400,8.350529,0.0,83.0,3.6,180.0
20220501T0500,8.670529,0.0,84.0,3.396233,147.99461
20220501T0600,8.620529,0.0,85.0,2.7416782,113.19859
20220501T0700,9.060529,0.0,84.0,2.9024127,82.874985
20220501T0800,9.990529,0.0,81.0,3.6,53.130096
20220501T0900,11.710529,0.0,75.0,3.7585104,16.69925
20220501T1000,12.930529,0.0,69.0,6.519877,353.65985
20220501T1100,13.360529,0.0,66.0,11.659777,351.11935
20220501T1200,14.360529,0.0,62.0,14.205182,351.25385
20220501T1300,15.900529,0.0,49.0,12.599999,360.0
20220501T1400,16.70053,0.0,47.0,11.542478,3.5763245
20220501T1500,17.20053,0.0,45.0,9.9571085,12.528793
20220501T1600,17.440529,0.0,45.0,9.885262,10.49147
20220501T1700,17.240528,0.0,46.0,8.669949,4.7636414
20220501T1800,16.72053,0.0,48.0,9.3876505,355.60132
20220501T1900,15.870529,0.0,54.0,10.587917,342.18112
20220501T2000,14.250529,0.0,62.0,12.10157,337.24902
20220501T2100,13.870529,0.0,62.0,10.8955765,352.40536
20220501T2200,13.010529,0.0,67.0,6.725354,15.524109
20220501T2300,12.200529,0.0,72.0,3.7064266,29.05458
20220502T0000,11.610529,0.0,76.0,2.0991426,59.036232
20220502T0100,11.370529,0.0,74.0,3.319036,139.3987
20220502T0200,10.790529,0.0,76.0,4.1046314,127.874985
20220502T0300,10.120529,0.0,78.0,5.1919937,123.69006
20220502T0400,9.450529,0.0,79.0,6.4096174,128.15723
20220502T0500,8.700529,0.0,79.0,4.8433046,131.98721
20220502T0600,8.330529,0.0,78.0,3.396233,147.99461
20220502T0700,9.470529,0.0,73.0,2.968636,104.03624
20220502T0800,11.540529,0.0,68.0,4.379589,80.537674
20220502T0900,14.130529,0.0,62.0,8.12197,77.19573
20220502T1000,16.04053,0.0,55.0,9.028754,66.501434
20220502T1100,17.350529,0.0,49.0,8.78872,55.007973
20220502T1200,18.240528,0.0,45.0,8.714677,38.290146
20220502T1300,18.88053,0.0,42.0,9.028754,23.49855
20220502T1400,19.37053,0.0,41.0,7.968939,18.434952
20220502T1500,19.80053,0.0,39.0,7.342588,11.309921
20220502T1600,19.82053,0.0,39.0,9.007196,2.2906036
20220502T1700,19.56053,0.0,40.0,8.64,360.0
20220502T1800,18.90053,0.0,42.0,8.28,360.0
20220502T1900,18.39053,0.0,45.0,8.4042845,350.13422
20220502T2000,16.54053,0.0,55.0,8.905908,345.96375
20220502T2100,14.640529,0.0,63.0,3.2599385,353.65985
20220502T2200,13.290529,0.0,67.0,1.0182338,225.0
20220502T2300,12.260529,0.0,68.0,1.0182338,225.0
20220503T0000,11.540529,0.0,70.0,0.5091169,225.0
20220503T0100,10.900529,0.0,72.0,1.0182338,135.0
20220503T0200,10.5505295,0.0,73.0,2.968636,104.03624
20220503T0300,10.240529,0.0,73.0,3.4152596,108.434944
20220503T0400,9.870529,0.0,73.0,3.0758414,110.556046
20220503T0500,9.3005295,0.0,76.0,2.968636,104.03624
20220503T0600,9.180529,0.0,77.0,3.0758414,110.556046
20220503T0700,10.880529,0.0,73.0,2.5959969,146.30994
20220503T0800,12.990529,0.0,66.0,1.2979984,56.30993
20220503T0900,15.180529,0.0,61.0,3.396233,32.005356
20220503T1000,17.270529,0.0,56.0,4.6102495,38.659805
20220503T1100,18.350529,0.0,49.0,5.4119864,3.8140564
20220503T1200,19.190529,0.0,45.0,7.342588,348.69006
20220503T1300,19.990528,0.0,41.0,7.5942073,5.440323
20220503T1400,20.410528,0.0,39.0,8.12197,12.804245
20220503T1500,20.48053,0.0,38.0,7.24486,26.565033
20220503T1600,20.32053,0.0,39.0,5.692099,55.304832
20220503T1700,19.600529,0.0,41.0,4.6800003,67.380135
20220503T1800,19.340528,0.0,43.0,3.8773184,68.19859
20220503T1900,18.610529,0.0,44.0,3.319036,49.398697
20220503T2000,18.04053,0.0,45.0,3.6,360.0
20220503T2100,17.05053,0.0,49.0,4.510787,331.38956
20220503T2200,15.400529,0.0,56.0,4.8965297,306.02737
20220503T2300,14.3005295,0.0,61.0,3.96,270.0
20220504T0000,13.780529,0.0,62.0,3.8939953,236.30994
20220504T0100,13.290529,0.0,62.0,3.096837,215.53769
20220504T0200,12.590529,0.0,63.0,3.319036,192.52881
20220504T0300,11.920529,0.0,64.0,3.6,180.0
20220504T0400,11.740529,0.0,65.0,3.96,180.0
20220504T0500,11.660529,0.0,66.0,3.319036,167.47119
20220504T0600,11.870529,0.0,66.0,3.0547013,135.0
20220504T0700,12.900529,0.0,66.0,4.2136917,109.9831
20220504T0800,14.150529,0.1,63.0,4.5536795,108.434944
20220504T0900,16.670528,0.0,55.0,2.9024127,97.125015
20220504T1000,17.500528,0.0,52.0,2.3051248,51.34018
20220504T1100,17.750528,0.0,49.0,2.5455842,315.0
20220504T1200,18.660528,0.0,45.0,5.6233797,320.19443
20220504T1300,18.54053,0.1,46.0,11.119281,240.9454
20220504T1400,18.04053,0.2,49.0,12.24,241.92752
20220504T1500,17.37053,0.2,55.0,12.879752,243.43495
20220504T1600,16.87053,0.1,59.0,14.264361,259.8245
20220504T1700,17.48053,0.0,54.0,12.783802,279.7276
20220504T1800,17.40053,0.0,52.0,9.9571085,282.5288
20220504T1900,16.750528,0.0,56.0,9.178235,281.30994
20220504T2000,15.3005295,0.0,62.0,8.707238,277.125
20220504T2100,14.290529,0.0,66.0,7.9526596,264.80557
20220504T2200,13.910529,0.0,71.0,6.725354,254.47589
20220504T2300,13.450529,0.0,76.0,4.3349743,274.76364
20220505T0000,13.040529,0.0,80.0,3.2399998,270.0
20220505T0100,12.720529,0.0,81.0,2.968636,255.96376
20220505T0200,12.320529,0.0,81.0,4.0249224,243.43495
20220505T0300,11.470529,0.0,84.0,2.6208394,254.0546
20220505T0400,10.870529,0.0,87.0,2.5455842,278.1301
20220505T0500,10.380529,0.0,89.0,3.0547013,315.0
20220505T0600,10.420529,0.0,88.0,4.3349743,311.63354
20220505T0700,10.920529,0.0,87.0,6.130579,273.36646
20220505T0800,10.810529,0.9,91.0,7.208994,267.1376
20220505T0900,10.660529,2.1,93.0,7.208994,272.8624
20220505T1000,11.290529,0.9,90.0,8.311245,287.65012
20220505T1100,12.340529,0.1,86.0,8.854829,296.56506
20220505T1200,12.810529,0.2,84.0,9.178235,295.55997
20220505T1300,14.670529,0.3,75.0,15.745627,349.46082
20220505T1400,15.080529,0.0,71.0,16.676977,346.26373
20220505T1500,15.060529,0.0,71.0,17.31746,339.30457
20220505T1600,15.140529,0.1,71.0,17.58481,337.10944
20220505T1700,14.990529,0.3,72.0,16.263872,332.30054
20220505T1800,14.790529,0.5,74.0,16.179987,327.72437
20220505T1900,14.3005295,0.6,79.0,15.696165,323.39294
20220505T2000,13.350529,0.4,86.0,16.299694,316.78992
20220505T2100,12.570529,0.0,90.0,14.773164,313.0251
20220505T2200,12.070529,0.1,91.0,13.551501,320.38934
20220505T2300,11.820529,0.1,93.0,11.435313,331.8214
20220506T0000,11.590529,0.2,93.0,8.699793,335.55603
20220506T0100,11.260529,0.5,93.0,7.7043357,322.59467
20220506T0200,11.150529,0.0,92.0,5.692099,304.69516
20220506T0300,10.870529,0.0,93.0,5.8048253,277.125
20220506T0400,10.680529,0.8,94.0,2.6208394,254.0546
20220506T0500,10.630529,0.2,95.0,4.802999,282.99463
20220506T0600,10.810529,0.0,94.0,3.7064266,299.0546
20220506T0700,11.860529,0.0,90.0,4.0249224,296.56506
20220506T0800,12.210529,0.1,89.0,6.0347,342.646
20220506T0900,13.240529,0.3,87.0,10.495713,329.03625
20220506T1000,14.420529,0.0,84.0,12.864649,342.07208
20220506T1100,15.360529,0.2,77.0,13.684735,358.49255
20220506T1200,17.04053,0.1,68.0,15.463244,12.094757
20220506T1300,17.610529,0.3,60.0,16.055353,19.653809
20220506T1400,19.280529,0.0,49.0,17.429354,38.290146
20220506T1500,18.270529,0.0,56.0,11.542478,93.576324
20220506T1600,16.14053,0.3,78.0,12.229406,137.38594
20220506T1700,16.96053,0.1,71.0,7.2,126.869896
20220506T1800,17.100529,0.1,69.0,4.072935,135.0
20220506T1900,16.79053,0.0,72.0,2.5455842,135.0
20220506T2000,16.420528,0.0,75.0,2.2768397,198.43495
20220506T2100,16.160528,0.0,75.0,3.396233,212.00539
20220506T2200,15.680529,0.0,78.0,3.0547013,225.0
20220506T2300,15.220529,0.0,80.0,2.7416782,246.8014
20220507T0000,14.850529,0.0,81.0,2.2768397,251.56506
20220507T0100,14.440529,0.0,81.0,1.484318,255.96376
20220507T0200,13.700529,0.0,81.0,0.71999997,270.0
20220507T0300,12.480529,0.0,83.0,0.71999997,270.0
20220507T0400,11.330529,0.0,82.0,2.5455842,278.1301
20220507T0500,10.900529,0.0,83.0,4.3349743,265.23636
20220507T0600,11.060529,0.0,79.0,5.8603754,259.38034
20220507T0700,11.670529,0.0,76.0,5.7599998,270.0
20220507T0800,12.670529,0.0,74.0,4.802999,282.99463
20220507T0900,14.290529,0.0,68.0,4.1046314,307.875
20220507T1000,16.190529,0.0,63.0,4.1046314,344.74487
20220507T1100,17.89053,0.0,60.0,4.5536795,18.434952
20220507T1200,18.95053,0.0,55.0,3.7064266,29.05458
20220507T1300,18.020529,0.1,56.0,3.2399998,89.99999
20220507T1400,18.690529,0.1,52.0,2.9024127,97.125015
20220507T1500,19.80053,0.0,47.0,3.9763298,95.19443
20220507T1600,19.350529,0.0,46.0,5.8603754,100.61965
20220507T1700,19.170528,0.0,47.0,7.4128532,119.054596
20220507T1800,18.90053,0.0,48.0,8.4963045,126.38435
20220507T1900,18.430529,0.0,53.0,7.653705,131.18591
20220507T2000,17.31053,0.0,59.0,6.618519,135.0
20220507T2100,15.620529,0.0,66.0,7.7879906,123.69006
20220507T2200,14.070529,0.0,70.0,6.763786,115.20112
20220507T2300,12.620529,0.0,75.0,6.162207,96.70984
20220508T0000,11.660529,0.0,78.0,5.7599998,89.99999
20220508T0100,11.230529,0.0,80.0,5.2416787,105.9454
20220508T0200,11.260529,0.0,79.0,5.154415,114.77514
20220508T0300,11.090529,0.0,77.0,4.802999,102.99461
20220508T0400,10.730529,0.0,77.0,4.452954,104.03624
20220508T0500,10.520529,0.0,77.0,4.1046314,105.25512
20220508T0600,10.530529,0.0,79.0,0.8049845,116.56505
20220508T0700,11.600529,0.0,74.0,3.7064266,299.0546
20220508T0800,13.260529,0.0,70.0,6.1094027,315.0
20220508T0900,15.820529,0.0,67.0,4.2136917,19.983109
20220508T1000,19.12053,0.0,54.0,13.661038,71.56504
20220508T1100,18.990528,0.0,52.0,16.946787,77.73522
20220508T1200,19.410528,0.0,51.0,17.31746,69.30454
20220508T1300,19.180529,0.3,52.0,10.630672,61.699234
20220508T1400,19.32053,0.0,50.0,11.620809,73.8108
20220508T1500,19.48053,0.0,50.0,12.0694,72.64597
20220508T1600,19.530529,0.0,50.0,12.641076,70.016884
20220508T1700,20.280529,0.0,48.0,10.829959,74.577835
20220508T1800,19.510529,0.0,51.0,10.538843,82.14668
20220508T1900,19.14053,0.0,54.0,8.64,89.99999
20220508T2000,18.30053,0.0,61.0,7.2,89.99999
20220508T2100,17.13053,0.0,67.0,6.830519,108.434944
20220508T2200,15.520529,0.0,72.0,6.9153743,128.6598
20220508T2300,14.270529,0.0,74.0,5.1165614,129.2894
20220509T0000,12.940529,0.0,79.0,4.3498964,114.44395
20220509T0100,11.990529,0.0,81.0,5.315336,118.30075
20220509T0200,11.260529,0.0,83.0,3.8939953,123.69006
20220509T0300,11.060529,0.0,85.0,2.3051248,128.6598
20220509T0400,10.900529,0.0,86.0,1.835647,168.69006
20220509T0500,10.780529,0.0,86.0,1.2979984,213.69006
20220509T0600,10.870529,0.0,87.0,1.4399999,270.0
20220509T0700,11.900529,0.0,81.0,3.5455887,293.9625
20220509T0800,13.320529,0.0,75.0,4.8433046,318.01282
20220509T0900,15.150529,0.0,69.0,4.8965297,323.97263
20220509T1000,17.54053,0.0,64.0,5.634891,333.43497
20220509T1100,19.500528,0.0,59.0,6.5693827,9.462311
20220509T1200,20.530529,0.0,55.0,6.763786,25.201126
20220509T1300,21.270529,0.0,52.0,6.130579,3.3664398
20220509T1400,21.90053,0.0,50.0,5.0528407,4.085617
20220509T1500,22.47053,0.0,46.0,2.8116899,50.194427
20220509T1600,22.910528,0.0,43.0,3.7585104,73.30075
20220509T1700,22.780529,0.0,43.0,5.8603754,79.38034
20220509T1800,22.29053,0.0,44.0,6.4799995,89.99999
20220509T1900,21.510529,0.0,47.0,6.0347,107.35402
20220509T2000,20.73053,0.0,49.0,5.692099,124.69515
20220509T2100,19.72053,0.0,54.0,6.3690495,137.2906
20220509T2200,17.600529,0.0,63.0,7.10031,149.53445
20220509T2300,16.270529,0.0,68.0,5.4833565,156.8014
20220510T0000,15.640529,0.0,69.0,4.0249224,153.43495
20220510T0100,15.020529,0.0,71.0,3.7585104,163.30075
20220510T0200,14.740529,0.0,70.0,4.1046314,164.74487
20220510T0300,14.200529,0.0,71.0,4.510787,151.38954
20220510T0400,13.740529,0.0,71.0,5.1165614,140.71059
20220510T0500,13.400529,0.0,72.0,4.8433046,131.98721
20220510T0600,13.230529,0.0,75.0,3.8773184,111.80141
20220510T0700,14.410529,0.0,73.0,4.896529,107.10272
20220510T0800,16.70053,0.0,66.0,3.7585104,106.69924
20220510T0900,19.170528,0.0,58.0,1.0182338,225.0
20220510T1000,21.510529,0.0,51.0,5.4477882,277.59464
20220510T1100,22.580528,0.0,46.0,5.506941,281.30994
20220510T1200,23.440529,0.0,43.0,5.7599998,270.0
20220510T1300,24.270529,0.0,42.0,6.28713,283.2405
20220510T1400,24.850529,0.0,40.0,7.5942073,275.44034
20220510T1500,25.15053,0.0,39.0,9.3876505,265.6013
20220510T1600,25.080528,0.0,40.0,11.183201,266.30862
20220510T1700,24.95053,0.0,40.0,11.165805,268.1524
20220510T1800,24.430529,0.0,42.0,10.805999,268.09085
20220510T1900,23.670528,0.0,45.0,7.92,270.0
20220510T2000,22.32053,0.0,53.0,6.12,270.0
20220510T2100,21.70053,0.0,56.0,4.3349743,221.63354
20220510T2200,20.750528,0.0,59.0,5.3517847,199.65382
20220510T2300,18.98053,0.0,64.0,7.208994,177.13759
20220511T0000,17.510529,0.0,69.0,6.763786,154.79887
20220511T0100,17.030529,0.0,71.0,6.489992,146.30994
20220511T0200,16.280529,0.0,72.0,6.989936,145.49147
20220511T0300,14.960529,0.0,62.0,8.0899935,147.72435
20220511T0400,15.070529,0.0,47.0,7.6367526,135.0
20220511T0500,15.590529,0.0,42.0,7.5685663,115.34617
20220511T0600,15.040529,0.0,56.0,9.885262,100.49147
20220511T0700,15.770529,0.0,67.0,7.208994,92.862404
20220511T0800,18.500528,0.0,60.0,6.4799995,89.99999
20220511T0900,20.990528,0.0,54.0,3.2399998,89.99999
20220511T1000,23.350529,0.0,50.0,2.2768397,288.43497
20220511T1100,25.680529,0.0,41.0,11.885453,271.73572
20220511T1200,26.660528,0.0,36.0,15.517629,266.0091
20220511T1300,26.79053,0.0,40.0,15.273505,278.1301
20220511T1400,27.430529,0.0,37.0,16.56,270.0
20220511T1500,27.850529,0.0,35.0,18.844202,263.41806
20220511T1600,27.940529,0.0,33.0,20.478907,259.87534
20220511T1700,27.780529,0.0,33.0,20.431387,255.7189
20220511T1800,27.12053,0.0,38.0,17.227419,259.1597
20220511T1900,26.020529,0.0,44.0,9.565437,250.20113
20220511T2000,23.180529,0.0,57.0,10.1376915,186.11551
20220511T2100,20.64053,0.0,53.0,16.78156,202.71442
20220511T2200,22.010529,0.0,34.0,19.914215,220.60129
20220511T2300,21.45053,0.0,27.0,21.38897,226.36392
20220512T0000,20.14053,0.0,33.0,19.35314,226.50743
20220512T0100,19.110529,0.0,39.0,13.584932,237.99463
20220512T0200,18.14053,0.0,42.0,4.829907,243.43495
20220512T0300,17.190529,0.0,45.0,0.8049845,206.56505
20220512T0400,16.79053,0.0,45.0,2.968636,255.96376
20220512T0500,16.860529,0.0,41.0,7.2,270.0
20220512T0600,16.180529,0.0,45.0,8.647496,267.61407
20220512T0700,17.23053,0.0,47.0,13.556282,280.71313
20220512T0800,18.40053,0.0,49.0,19.35314,279.63754
20220512T0900,19.360529,0.0,50.0,20.418695,279.1302
20220512T1000,20.490528,0.0,51.0,17.377226,283.17255
20220512T1100,21.760529,0.0,50.0,16.418526,285.25513
20220512T1200,22.89053,0.0,49.0,16.73516,288.8247
20220512T1300,24.600529,0.0,51.0,14.707222,291.541
20220512T1400,24.860529,0.0,51.0,17.782688,291.37064
20220512T1500,23.770529,0.1,54.0,18.218275,299.60446
20220512T1600,23.190529,0.0,55.0,16.923828,299.29138
20220512T1700,22.610529,0.0,57.0,13.70839,299.93152
20220512T1800,22.250528,0.0,60.0,8.669949,318.36646
20220512T1900,21.81053,0.0,63.0,6.162207,276.70984
20220512T2000,21.39053,0.0,65.0,1.835647,191.30994
20220512T2100,20.750528,0.0,68.0,5.8603754,169.38034
20220512T2200,19.38053,0.1,71.0,8.891344,158.62938
20220512T2300,19.15053,0.0,66.0,7.8954163,155.77225
20220513T0000,17.680529,0.0,72.0,5.5887027,165.06857
20220513T0100,16.670528,0.0,75.0,4.896529,162.89728
20220513T0200,16.020529,0.0,77.0,3.219938,206.56505
20220513T0300,16.63053,0.0,75.0,4.5820518,135.0
20220513T0400,17.06053,0.0,72.0,4.3349743,131.63353
20220513T0500,16.88053,0.0,70.0,4.802999,192.99461
20220513T0600,16.600529,0.0,69.0,5.495161,211.6075
20220513T0700,18.20053,0.0,61.0,6.4799995,270.0
20220513T0800,19.260529,0.0,54.0,8.311245,274.96973
20220513T0900,21.04053,0.0,49.0,8.654986,286.92752
20220513T1000,22.350529,0.0,46.0,8.427383,289.98312
20220513T1100,23.780529,0.0,46.0,11.090103,283.13403
20220513T1200,24.420528,0.0,47.0,17.581125,280.61966
20220513T1300,20.690529,0.0,64.0,11.27553,286.69925
20220513T1400,20.90053,0.0,62.0,9.255571,283.49573
20220513T1500,21.32053,0.0,59.0,6.8399997,270.0
20220513T1600,21.54053,0.0,58.0,7.42159,255.96376
20220513T1700,21.40053,0.0,58.0,7.42159,247.16635
20220513T1800,21.62053,0.0,57.0,8.049845,243.43495
